1758449700000.00000,115733.70000,115733.70000,115733.60000,115733.60000,0.01576
1758450000000.00000,115733.70000,115733.70000,115666.70000,115666.80000,0.30176
1758450300000.00000,115666.70000,115666.80000,115666.70000,115666.70000,0.02107
1758450600000.00000,115666.80000,115666.80000,115666.70000,115666.80000,0.01510
1758450900000.00000,115666.70000,115666.80000,115639.30000,115639.60000,0.19247
1758451200000.00000,115639.50000,115639.60000,115639.50000,115639.60000,0.13775
1758451500000.00000,115639.50000,115639.60000,115587.60000,115587.60000,0.28394
1758451800000.00000,115587.50000,115587.50000,115566.40000,115566.40000,1.14690
1758452100000.00000,115566.50000,115590.00000,115566.40000,115590.00000,0.25839
1758452400000.00000,115590.00000,115590.00000,115580.40000,115580.40000,0.13788
1758452700000.00000,115580.50000,115687.40000,115580.50000,115687.40000,0.15652
1758453000000.00000,115687.40000,115687.40000,115608.00000,115687.40000,21.21396
1758453300000.00000,115687.40000,115687.40000,115687.30000,115687.30000,0.07264
1758453600000.00000,115687.30000,115687.30000,115685.40000,115685.50000,0.09725
1758453900000.00000,115685.40000,115685.50000,115685.40000,115685.50000,0.01594
1758454200000.00000,115685.50000,115698.70000,115685.50000,115698.70000,0.02666
1758454500000.00000,115698.60000,115708.60000,115698.60000,115708.50000,0.03436
1758454800000.00000,115708.50000,115743.90000,115708.50000,115741.30000,0.21953
1758455100000.00000,115741.20000,115741.30000,115741.20000,115741.20000,0.42936
1758455400000.00000,115741.30000,115741.30000,115660.30000,115660.40000,0.34971
1758455700000.00000,115660.30000,115662.90000,115660.30000,115662.90000,0.64369
1758456000000.00000,115662.90000,115670.00000,115662.80000,115669.90000,0.07493
1758456300000.00000,115670.00000,115686.00000,115669.90000,115686.00000,0.09072
1758456600000.00000,115686.00000,115740.70000,115686.00000,115740.70000,0.06459
1758456900000.00000,115740.70000,115756.80000,115740.60000,115756.80000,0.20223
1758457200000.00000,115756.70000,115756.80000,115756.70000,115756.70000,0.74118
1758457500000.00000,115756.80000,115758.70000,115756.70000,115758.70000,0.28545
1758457800000.00000,115758.70000,115768.90000,115758.60000,115768.80000,0.77299
1758458100000.00000,115768.80000,115783.80000,115768.80000,115783.80000,0.08026
1758458400000.00000,115783.80000,115783.80000,115783.70000,115783.80000,0.14582
1758458700000.00000,115783.80000,115783.80000,115783.70000,115783.70000,0.05781
1758459000000.00000,115783.80000,115783.80000,115783.70000,115783.80000,0.07982
1758459300000.00000,115783.80000,115783.80000,115783.70000,115783.70000,0.13512
1758459600000.00000,115783.80000,115783.80000,115783.70000,115783.80000,0.14614
1758459900000.00000,115783.80000,115783.80000,115774.30000,115774.40000,0.50717
1758460200000.00000,115774.40000,115774.40000,115774.30000,115774.40000,0.12219
1758460500000.00000,115774.40000,115774.40000,115774.30000,115774.30000,0.04905
1758460800000.00000,115774.30000,115774.40000,115774.20000,115774.30000,0.11904
1758461100000.00000,115774.20000,115774.20000,115750.60000,115752.20000,0.57775
1758461400000.00000,115752.10000,115768.70000,115752.10000,115768.60000,0.11925
1758461700000.00000,115768.60000,115768.70000,115768.60000,115768.60000,0.04600
1758462000000.00000,115768.70000,115768.70000,115768.60000,115768.60000,0.20240
1758462300000.00000,115768.60000,115768.70000,115700.00000,115700.30000,0.14058
1758462600000.00000,115700.20000,115700.30000,115700.20000,115700.30000,0.08544
1758462900000.00000,115700.30000,115700.30000,115700.20000,115700.30000,0.19248
1758463200000.00000,115700.30000,115700.30000,115700.20000,115700.20000,0.05194
1758463500000.00000,115700.30000,115700.30000,115700.20000,115700.30000,0.14756
1758463800000.00000,115700.30000,115700.30000,115700.20000,115700.30000,0.07854
1758464100000.00000,115700.30000,115723.00000,115700.20000,115719.20000,0.15031
1758464400000.00000,115719.20000,115719.30000,115663.50000,115663.50000,0.59600
1758464700000.00000,115663.50000,115663.50000,115662.80000,115662.90000,0.06878
1758465000000.00000,115662.80000,115662.90000,115628.60000,115628.90000,24.38946
1758465300000.00000,115628.90000,115629.00000,115620.50000,115620.50000,0.63538
1758465600000.00000,115620.60000,115714.20000,115619.10000,115710.40000,18.85590
1758465900000.00000,115710.50000,115725.00000,115648.10000,115648.20000,0.96234
1758466200000.00000,115648.20000,115648.20000,115619.10000,115619.10000,0.24191
1758466500000.00000,115619.10000,115619.20000,115615.00000,115615.10000,0.37799
1758466800000.00000,115615.10000,115615.10000,115555.20000,115555.20000,1.71467
1758467100000.00000,115555.30000,115617.20000,115555.20000,115617.20000,0.16136
1758467400000.00000,115617.20000,115617.20000,115617.10000,115617.20000,0.98373
1758467700000.00000,115617.20000,115619.30000,115601.70000,115619.30000,7.11973
1758468000000.00000,115619.30000,115619.30000,115576.90000,115577.00000,0.33253
1758468300000.00000,115576.90000,115576.90000,115555.30000,115555.30000,0.58611
1758468600000.00000,115555.30000,115556.10000,115555.30000,115556.00000,0.04897
1758468900000.00000,115556.10000,115601.50000,115555.30000,115601.40000,1.51021
1758469200000.00000,115601.40000,115636.00000,115601.40000,115636.00000,6.98681
1758469500000.00000,115637.40000,115660.00000,115637.40000,115660.00000,0.13895
1758469800000.00000,115660.00000,115660.00000,115659.90000,115659.90000,0.05951
1758470100000.00000,115660.00000,115660.00000,115600.00000,115600.00000,0.48330
1758470400000.00000,115600.10000,115600.10000,115600.00000,115600.10000,0.16793
1758470700000.00000,115600.10000,115600.10000,115576.30000,115576.40000,0.64828
1758471000000.00000,115576.30000,115576.40000,115541.10000,115544.20000,0.54414
1758471300000.00000,115544.20000,115544.30000,115500.00000,115500.10000,0.19169
